appid,Genre
40950,Strategy
40960,Simulation
40960,Strategy
40970,Simulation
40970,Strategy
40980,Simulation
40980,Strategy
41000,Action
41000,Indie
41010,Action
41014,Action
41014,Indie
41019,Action
41019,Indie
41020,Action
41046,Action
41046,Indie
41050,Action
41050,Indie
41060,Action
41060,Indie
41070,Action
41070,Indie
41074,Action
41074,Indie
41100,Action
41100,Indie
41110,Action
41110,Indie
41220,Indie
41220,Strategy
41300,Action
41300,"Free to Play"
41300,Indie
41400,Action
41400,Indie
41500,RPG
41510,RPG
41600,Action
41600,Adventure
41660,Action
41660,Adventure
41660,Indie
41670,Action
41670,Adventure
41680,Indie
41700,Action
41700,RPG
41740,Action
41740,Adventure
41800,Indie
41800,Simulation
41800,Strategy
41802,Indie
41802,Simulation
41802,Strategy
41803,Indie
41803,Simulation
41803,Strategy
41804,Indie
41804,Simulation
41804,Strategy
41805,Indie
41805,Simulation
41805,Strategy
41810,Indie
41810,Strategy
41814,Indie
41814,Simulation
41814,Strategy
41816,Indie
41816,Simulation
41816,Strategy
41817,Indie
41817,Simulation
41817,Strategy
41900,Action
41900,Adventure
42000,Casual
42000,Indie
42120,Action
42140,Adventure
42140,Casual
42140,Indie
42160,Action
42160,"Free to Play"
42170,Action
42170,Adventure
42170,Indie
42170,RPG
42170,Strategy
42180,Adventure
42180,Casual
42180,Indie
42210,Adventure
42220,Adventure
42230,Adventure
42500,Action
42500,Indie
42650,Action
42670,Action
42680,Action
42690,Action
42696,Action
42697,Action
42698,Action
42700,Action
42710,Action
42716,Action
42718,Action
42719,Action
42722,Action
42810,Strategy
42850,Strategy
42881,Simulation
42881,Strategy
42890,Strategy
42900,Strategy
42902,Strategy
42903,Strategy
42904,Strategy
42905,Strategy
42910,Action
42910,RPG
42918,Action
42918,RPG
42920,Strategy
42925,Strategy
42926,Strategy
42929,Strategy
42930,Strategy
42940,Strategy
42950,Strategy
42960,Strategy
42964,Strategy
42965,Strategy
42966,Strategy
42968,Strategy
42980,Strategy
42990,Strategy
43000,Action
43005,Action
43006,Action
43011,Action
43013,Action
43014,Action
43100,Simulation
43110,Action
43190,Action
43190,Indie
43500,Simulation
43500,Strategy
43600,Adventure
44100,Action
44100,Indie
44100,Racing
44110,Action
44110,Indie
44110,Racing
44200,Indie
44200,Strategy
44310,Racing
44310,Simulation
44310,Sports
44340,Action
44340,Strategy
44350,Racing
44350,Sports
44360,Racing
44360,Simulation
44360,Sports
44600,Racing
44600,Sports
44620,Racing
44650,Racing
44660,Racing
44670,Racing
44680,Racing
44690,Racing
44690,Simulation
44690,Sports
45000,Indie
45000,Strategy
45010,Indie
45010,Strategy
45100,Casual
45100,Indie
45110,Casual
45110,Indie
45300,Simulation
45302,Simulation
45310,Simulation
45400,Indie
45410,Racing
45430,Indie
45450,Casual
45450,Indie
45460,Casual
45460,Indie
45500,Casual
45500,Indie
45700,Action
45700,Adventure
45710,Action
45710,Adventure
45720,Action
45720,Adventure
45730,Action
45730,Adventure
45740,Action
45740,Adventure
45750,Action
45750,Adventure
45760,Action
45770,Action
45770,Adventure
45773,Action
45774,Action
45775,Action
45776,Action
45790,Action
45791,Action
45792,Action
45793,Action
45794,Action
45795,Action
45796,Action
45797,Action
46000,Adventure
46000,Indie
46010,Adventure
46010,Indie
46200,Action
46200,Racing
46250,Action
46260,RPG
46260,Strategy
46270,RPG
46270,Strategy
46280,RPG
46280,Strategy
46290,Strategy
46340,Strategy
46342,Strategy
46350,Strategy
46360,Strategy
46362,Strategy
46370,Simulation
46380,Strategy
46400,Action
46400,RPG
46410,Action
46410,RPG
46440,Strategy
46450,Indie
46450,RPG
46450,Strategy
46480,Adventure
46490,Adventure
46500,Adventure
46500,Casual
46510,Adventure
46520,Action
46520,Indie
46540,Action
46540,Strategy
46550,Adventure
46560,Strategy
46570,Adventure
46570,Indie
46570,RPG
46570,Strategy
46600,Action
46600,Casual
46600,Indie
46610,Action
46610,Casual
46610,Indie
46700,Strategy
46710,Strategy
46720,RPG
46730,RPG
46740,Simulation
46750,Adventure
46750,Indie
46760,Strategy
46770,Indie
46770,Simulation
46770,Strategy
46790,Strategy
46830,Strategy
46840,Strategy
46850,Casual
47000,Adventure
47000,Casual
47110,Action
47120,Action
47130,Adventure
47400,Simulation
47400,Strategy
47410,"Free to Play"
47410,"Massively Multiplayer"
47410,Strategy
47500,Casual
47520,Casual
47530,Casual
47540,Casual
47540,RPG
47570,Casual
47700,Strategy
47730,RPG
47760,RPG
47780,Action
47790,Action
47800,Strategy
47810,RPG
47830,Action
47870,Racing
47880,Action
47889,Action
47890,Simulation
47892,Simulation
47893,Simulation
47894,Simulation
47895,Simulation
47896,Simulation
47897,Simulation
47898,Simulation
47899,Simulation
47920,Racing
47930,Simulation
47931,Simulation
47932,Simulation
47936,Simulation
48000,Adventure
48000,Indie
48110,Simulation
48136,Strategy
48137,Strategy
48140,Strategy
48150,Casual
48173,Action
48173,Adventure
48190,Action
48190,Adventure
48210,Strategy
48220,RPG
48220,Strategy
48231,RPG
48231,Strategy
48232,RPG
48232,Strategy
48240,Strategy
48280,RPG
48700,Action
48700,RPG
48705,Action
48705,RPG
48710,Action
48710,RPG
48720,Action
48720,RPG
48800,Simulation
48802,Simulation
48803,Simulation
48804,Simulation
48805,Simulation
48806,Simulation
48810,Simulation
48900,Indie
48950,Strategy
49000,Casual
49300,Strategy
49310,Strategy
49311,Strategy
49320,Casual
49330,Strategy
49337,Strategy
49409,Strategy
49460,Strategy
49470,Strategy
49473,Strategy
49474,Strategy
49475,Strategy
49476,Strategy
49490,Strategy
49491,Strategy
49492,Strategy
49493,Strategy
49494,Strategy
49495,Strategy
49496,Strategy
49497,Strategy
49498,Strategy
49499,Strategy
49520,Action
49520,RPG
49540,Action
49600,Action
49600,Casual
49600,Indie
49603,Action
49603,Casual
49603,Indie
49604,Action
49604,Casual
49604,Indie
49610,Action
49610,Casual
49610,Indie
49800,Action
49800,Indie
49810,Indie
49900,Action
49900,Indie
50000,Indie
50000,Racing
50010,Indie
50010,Racing
50100,Strategy
50110,Action
50110,RPG
50130,Action
50145,Action
50147,Action
50280,Action
50300,Action
50300,Adventure
50510,Action
50620,Action
50620,Adventure
50640,Action
50640,Adventure
50820,Indie
50910,Casual
50920,Casual
50920,Indie
50930,Casual
50940,Casual
50950,Casual
50960,Casual
50970,Casual
50980,Casual
50990,Casual
51000,Casual
51010,Casual
51020,Casual
51030,Casual
51030,Indie
51060,Adventure
51060,Casual
51100,Action
51100,"Free to Play"
52003,Action
55000,Adventure
55000,Indie
55000,Strategy
55010,Adventure
55010,Indie
55010,Strategy
55040,Indie
55040,Strategy
55100,Action
55110,Action
55115,Action
55140,Racing
55150,Action
55203,Action
55204,Action
55205,Action
55230,Action
55340,Action
55341,Action
55343,Action
55344,Action
55345,Action
55347,Action
55348,Action
55370,Action
55380,Action
55381,Action
55382,Action
55385,Action
55386,Action
55387,Action
55388,Action
55389,Action
55390,Action
55391,Action
55392,Action
55393,Action
55394,Action
55395,Action
55396,Action
55397,Action
55398,Action
55399,Action
55400,Action
55470,Action
55471,Action
55472,Action
55473,Action
55475,Action
55476,Action
56400,Strategy
56431,Strategy
56432,Strategy
56433,Strategy
56434,Strategy
56435,Strategy
56437,Strategy
56438,Strategy
56480,Strategy
56481,Strategy
56482,Strategy
56483,Strategy
56484,Strategy
56485,Strategy
56487,Strategy
56488,Strategy
56489,Strategy
56493,Strategy
56536,Strategy
56538,Strategy
57000,Action
57000,Adventure
57010,Action
57010,Adventure
57200,Casual
57200,Indie
57210,Casual
57210,Indie
57300,Action
57300,Adventure
57300,Indie
57600,Simulation
57600,Strategy
57610,RPG
57610,Strategy
57620,Strategy
57640,Adventure
57650,RPG
57650,Strategy
57655,RPG
57655,Strategy
57656,RPG
57656,Strategy
57680,Action
57680,Adventure
57690,Simulation
57690,Strategy
57695,Simulation
57695,Strategy
57696,Simulation
57696,Strategy
57697,Simulation
57697,Strategy
57700,Action
57700,Casual
57700,Indie
57710,RPG
57730,Strategy
57740,RPG
57740,Simulation
57740,Strategy
57750,Strategy
57800,Adventure
57800,Casual
57800,Indie
57900,Action
57923,Action
57925,Action
58200,Adventure
58200,Casual
58200,Indie
58220,Adventure
58220,Casual
58220,Indie
58230,Adventure
58230,Casual
58230,Indie
58240,Adventure
58240,Casual
58240,Indie
58400,Casual
58400,Indie
58410,Casual
58410,Indie
58520,Sports
58520,Strategy
58550,Strategy
58560,Adventure
58570,Adventure
58580,Adventure
58610,Strategy
58643,Strategy
58645,Strategy
58646,Strategy
58648,Strategy
60340,Action
60340,Adventure
60340,Casual
60350,Adventure
60350,Casual
60350,Indie
60600,Action
60600,Indie
60610,Action
60610,Indie
60700,Indie
60700,Strategy
60800,RPG
60810,RPG
61100,Casual
61100,Indie
61220,Action
61310,Casual
61310,Indie
61500,RPG
61500,Strategy
61510,RPG
61510,Strategy
61520,RPG
61520,Strategy
61600,Casual
61600,Indie
61700,RPG
61700,Strategy
61710,RPG
61720,RPG
61730,Action
61730,Casual
61730,Indie
62000,Action
62000,Casual
62100,Casual
63000,Action
63000,Casual
63000,Indie
63000,Strategy
63003,Action
63003,Casual
63003,Indie
63003,Strategy
63004,Action
63004,Casual
63004,Indie
63004,Strategy
63010,Action
63010,Casual
63010,Indie
63010,Strategy
63110,Adventure
63200,Action
63200,Indie
63200,Sports
63200,Strategy
63209,Action
63209,Indie
63209,Sports
63209,Strategy
63380,Action
63398,Action
63399,Action
63500,Action
63500,Casual
63500,Indie
63500,Strategy
63600,Adventure
63600,Casual
63610,Adventure
63610,Casual
63620,Adventure
63620,Casual
63630,Adventure
63630,Casual
63640,Adventure
63640,Casual
63650,Adventure
63650,Casual
63660,Adventure
63660,Casual
63700,Action
63700,Casual
63700,Indie
63710,Action
63710,Indie
63800,Adventure
63800,Indie
63800,RPG
63800,Strategy
63802,Adventure
63802,Indie
63802,RPG
63802,Strategy
63803,Adventure
63803,Indie
63803,Strategy
63900,Strategy
63910,RPG
63910,Strategy
63940,Strategy
63942,Strategy
63950,Simulation
63960,Strategy
64000,Strategy
64005,Strategy
64013,Strategy
64014,Strategy
64016,Strategy
64017,Strategy
65070,Racing
65070,Simulation
65080,Adventure
65090,Adventure
65090,Casual
65200,Simulation
65216,Simulation
65217,Simulation
65218,Simulation
65224,Simulation
65226,Simulation
65228,Simulation
65229,Simulation
65230,Simulation
65233,Simulation
65239,Simulation
65242,Simulation
65243,Simulation
65244,Simulation
65246,Simulation
65247,Simulation
65249,Simulation
65250,Simulation
65252,Simulation
65253,Simulation
65254,Simulation
65255,Simulation
65256,Simulation
65258,Simulation
65259,Simulation
65270,Simulation
65300,Action
65300,Indie
65400,Indie
65400,Strategy
65500,Adventure
65520,RPG
65530,RPG
65530,Strategy
65540,Action
65540,RPG
65560,Action
65600,RPG
65610,RPG
65700,Action
65700,Simulation
65700,Strategy
65710,Casual
65720,Action
65720,Simulation
65720,Strategy
65730,Simulation
65733,Simulation
65734,Simulation
65735,Simulation
65740,Action
65740,Strategy
65780,Action
65780,Simulation
65780,Strategy
65790,Action
65790,Simulation
65790,Strategy
65800,Action
65800,Indie
65800,RPG
65800,Strategy
65900,Strategy
65920,Action
65920,RPG
65930,Action
65980,Strategy
66000,Action
66001,Action
66002,Action
67000,Action
67000,Casual
67000,Indie
67010,Action
67010,Casual
67010,Indie
67370,Action
70000,Action
70000,Indie
70100,Simulation
70110,Indie
70110,Simulation
70120,Indie
70130,Simulation
70140,Simulation
70200,Adventure
70200,Casual
70200,Simulation
70210,Adventure
70210,Casual
70210,Indie
70210,Simulation
70220,Adventure
70220,Casual
70220,Simulation
70230,Adventure
70230,Casual
70230,Simulation
70300,Action
70300,Indie
70310,Action
70310,Indie
70400,Indie
70400,RPG
70410,Indie
70410,RPG
70420,Action
70420,Indie
70420,RPG
70500,Action
70500,Adventure
70500,Casual
70500,Indie
70510,Action
70510,Adventure
70510,Casual
70510,Indie
70600,Strategy
70615,Strategy
70616,Strategy
70617,Strategy
70620,Sports
70620,Strategy
70640,Strategy
70650,Casual
70650,Strategy
70660,Casual
70900,Indie
70900,Strategy
70910,Indie
70910,Strategy
71000,Action
71000,Indie
71000,Simulation
71112,Action
71114,RPG
71115,Action
71115,Simulation
71116,Action
71117,Action
71118,RPG
71119,RPG
71120,RPG
71160,RPG
71161,RPG
71164,Action
71165,Action
71166,Adventure
71230,Action
71230,Racing
71240,Simulation
71240,Sports
71260,Action
71340,Action
72000,Indie
72200,Casual
72200,Indie
72200,Simulation
72400,Casual
72400,Indie
72400,Strategy
72410,Casual
72410,Indie
72410,Strategy
72500,Casual
72500,Indie
72730,Action
72730,RPG
72740,Action
72740,RPG
72750,Action
72750,RPG
72760,Action
72760,RPG
72840,Action
72840,RPG
72850,RPG
72900,Adventure
72900,Indie
72900,RPG
72902,Adventure
72902,Indie
72902,RPG
72903,Adventure
72903,Indie
72903,RPG
72904,Adventure
72904,Indie
72904,RPG
72905,Adventure
72905,Indie
72905,RPG
72907,Adventure
72907,Indie
72907,RPG
73010,Simulation
73012,Simulation
73013,Simulation
73014,Simulation
73020,Strategy
73030,Action
73030,RPG
73031,Action
73031,RPG
73033,Action
73033,RPG
73035,Action
73035,RPG
73036,Action
73036,RPG
73037,Action
73037,RPG
73039,Action
73039,RPG
73041,Simulation
73041,Strategy
73050,Action
73050,RPG
73057,Action
73057,RPG
73058,Action
73058,RPG
73060,Strategy
73071,Simulation
73071,Strategy
73091,Action
73091,RPG
73092,Action
73092,RPG
73093,Action
73093,RPG
73095,Action
73095,RPG
73096,Action
73096,RPG
73097,Action
73097,RPG
73098,Action
73098,RPG
73115,Action
73115,RPG
73118,Action
73118,RPG
73119,Action
73119,RPG
73120,Action
73120,RPG
73170,Strategy
73181,Simulation
73183,Simulation
73185,Simulation
73187,Simulation
73190,Simulation
73190,Strategy
73192,Strategy
73193,Strategy
73194,Strategy
73195,Strategy
73210,RPG
73210,Simulation
73210,Strategy
73220,Strategy
78000,Casual
78000,Strategy
80000,Action
80000,Indie
80000,Strategy
80010,Action
80010,Indie
80010,Strategy
80200,Casual
80200,Indie
80200,Simulation
80200,Strategy
80202,Casual
80202,Indie
80202,Simulation
80202,Strategy
80204,Casual
80204,Indie
80204,Simulation
80204,Strategy
80207,Casual
80207,Indie
80207,Simulation
80207,Strategy
80300,Adventure
80300,Indie
80310,Adventure
80310,Indie
80330,Adventure
80330,Indie
80340,Adventure
80340,Indie
80350,Adventure
80350,Indie
80360,Adventure
80360,Indie
90200,Simulation
90207,Simulation
90208,Simulation
90209,Simulation
90210,Simulation
90400,Adventure
90400,Casual
90410,Adventure
90410,Casual
90500,Strategy
90503,Strategy
90504,Strategy
90520,Strategy
91100,Indie
91100,Racing
91104,Racing
91106,Racing
91200,Action
91200,Indie
91200,Strategy
91310,Action
91310,RPG
91330,Action
91330,Simulation
91330,Strategy
91600,Action
91600,Casual
91600,Indie
91600,Strategy
91604,Indie
91609,Action
91609,Casual
91609,Indie
91609,Strategy
91610,Action
91610,Indie
91610,Strategy
91612,Action
91616,Action
91616,Casual
91616,Indie
91616,Strategy
91618,Action
91618,Casual
91618,Indie
91618,Strategy
91700,Action
91700,Indie
91700,RPG
91800,Casual
91800,Indie
91810,Casual
91810,Indie
91820,Casual
91820,Indie
91830,Casual
91830,Indie
91900,Action
91900,Racing
92000,Action
92000,Adventure
92000,Indie
92000,Strategy
92100,Action
92100,Indie
92100,Simulation
92100,Strategy
92200,Action
92200,Indie
92210,Action
92210,Indie
92220,Action
92220,Indie
92230,Action
92230,Indie
92240,Action
92240,Indie
92250,Action
92250,Indie
92300,Action
92300,Indie
92302,Action
92302,Indie
92303,Action
92303,Indie
92400,Indie
92600,Action
92600,Indie
92620,Action
92620,Indie
92621,Action
92621,Indie
92622,Action
92622,Indie
92700,Action
92800,Casual
92800,Indie
92803,Casual
92803,Indie
92900,Simulation
93200,Action
93200,Indie
93200,Strategy
93206,Action
93206,Indie
93206,Strategy
93207,Indie
94000,Casual
94000,Indie
94200,Action
94200,Indie
94202,Action
94202,Indie
94203,Action
94203,Indie
94300,Adventure
94300,Casual
94300,Indie
94303,Adventure
94303,Casual
94303,Indie
94400,Action
94400,Indie
94400,Sports
94500,Adventure
94510,Adventure
94520,Adventure
94530,Adventure
94590,Adventure
94590,Casual
94620,Adventure
94620,Casual
95000,Action
95000,Casual
95000,Indie
95300,Action
95300,Indie
95400,Action
95400,Adventure
95400,Indie
95700,Indie
95900,Action
95900,Simulation
96000,Adventure
96000,Casual
96000,Indie
96100,Action
96100,Indie
96200,Action
96200,Indie
96400,Action
96400,Indie
96400,RPG
96800,Action
96900,Action
96900,Indie
96900,Strategy
97000,Casual
97000,Indie
97100,Action
97106,Action
97107,Action
97108,Action
97110,Strategy
97120,Strategy
97130,Strategy
97300,Strategy
97301,Strategy
97302,Strategy
97303,Strategy
97304,Strategy
97305,Strategy
97306,Strategy
97307,Strategy
97308,Strategy
97309,Strategy
97310,Strategy
97311,Strategy
97312,Strategy
97313,Strategy
97314,Strategy
97315,Strategy
97316,Strategy
97317,Strategy
97318,Strategy
97319,Strategy
97320,Strategy
97321,Strategy
97322,Strategy
97323,Strategy
97324,Strategy
97325,Strategy
97326,Strategy
97327,Strategy
97330,Strategy
97350,Strategy
97360,Strategy
97361,Strategy
97362,Strategy
97363,Strategy
97364,Strategy
97365,Strategy
97366,Strategy
97367,Strategy
97368,Strategy
97369,Strategy
97370,Strategy
97371,Strategy
97372,Strategy
97373,Strategy
97374,Strategy
97375,Strategy
97376,Strategy
97377,Strategy
97378,Strategy
97379,Strategy
97380,Strategy
97381,Strategy
97382,Strategy
97383,Strategy
97384,Strategy
97385,Strategy
97386,Strategy
97387,Strategy
97388,Strategy
97389,Strategy
98100,Adventure
98100,Casual
98100,Indie
98200,Indie
98200,Strategy
98210,Indie
98210,Strategy
98211,Indie
98211,Strategy
98220,Indie
98220,Strategy
98300,Action
98300,Casual
98300,Simulation
98300,Strategy
98400,Action
98400,Indie
98421,Action
98500,Action
98500,Indie
98600,Action
98600,Casual
98600,Indie
98600,Simulation
98600,Strategy
98610,Casual
98610,Indie
98610,Strategy
98800,Casual
98800,Indie
98800,RPG
98820,Casual
98820,Indie
98820,RPG
98821,Adventure
98821,Casual
98821,"Free to Play"
98821,Indie
98821,RPG
98822,Adventure
98822,Casual
98822,Indie
98822,RPG
98900,Action
98900,Casual
98900,Indie
98900,Strategy
99100,Action
99100,RPG
99120,Action
99200,Casual
99300,Action
99400,Action
99400,Indie
99410,Action
99410,Indie
99610,Strategy
99611,Strategy
99612,Strategy
99614,Strategy
99700,Casual
99700,Indie
99700,Strategy
99810,Action
99830,Action
99870,Action
99900,Action
99900,Adventure
99900,"Free to Play"
99900,"Massively Multiplayer"
99900,RPG
99910,Adventure
99910,Casual
99910,"Free to Play"
99910,"Massively Multiplayer"
99910,Strategy
100400,"Animation & Modeling"
100410,"Photo Editing"
100410,Utilities
100980,"Animation & Modeling"
102200,Adventure
102200,Indie
102200,RPG
102400,Action
102400,Indie
102400,Strategy
102500,Action
102500,RPG
102510,Action
102510,RPG
102511,Action
102511,RPG
102600,Action
102600,Indie
102600,Strategy
102622,Action
102622,Indie
102622,Strategy
102623,Action
102623,Indie
102623,Strategy
102700,Action
102700,"Free to Play"
102810,Action
102810,Adventure
102810,Indie
102820,Simulation
102840,Action
102840,Adventure
